ᏥᏍᏆᎶᎦ,getting shorter getting short on (ᎠᏍᏆᎶᎦ)
ᎤᏍᏆᎶᏨᎢ,getting shorter getting short on (ᎠᏍᏆᎶᎦ)
ᎠᏍᏆᎶᎪᎢ,getting shorter getting short on (ᎠᏍᏆᎶᎦ)
ᎠᏍᏆᎶᎩ,One who is getting shorter getting short on (ᎠᏍᏆᎶᎦ) Synthetic
ᎯᏍᏆᎶᎩ,getting shorter getting short on (ᎠᏍᏆᎶᎦ)
ᎠᏍᏆᎶᎩ,Let be getting shorter getting short on (ᎠᏍᏆᎶᎦ) Synthetic
ᎠᏍᏆᎶᎦ,Recently getting shorter getting short on (ᎠᏍᏆᎶᎦ) Synthetic
ᎤᏍᏆᎶᎢᏍᏗ,getting shorter getting short on (ᎠᏍᏆᎶᎦ)
ᎠᏍᏆᎶᎢᏍᏗ,[For doing unto/For the doing of] getting shorter getting short on (ᎠᏍᏆᎶᎦ) Synthetic
ᎠᏍᏆᎶᎢᏍᏙᏗ,Tool for getting shorter getting short on (ᎠᏍᏆᎶᎦ) Synthetic
ᎠᏍᏆᎸᏂᎭ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᏥᏍᏆᎸᏂᎭ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᎤᏍᏆᎸᏂᎸᎢ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᎠᏍᏆᎸᏂᎰᎢ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᎠᏍᏆᎸᏂᎯ,One who is hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ) Synthetic
ᎯᏍᏆᎸᏂᏍᏗ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᎠᏍᏆᎸᏂᏍᏗ,Let be hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ) Synthetic
ᎠᏍᏆᎸᏂᏍᏓ,Recently hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ) Synthetic
ᎤᏍᏆᎸᏂᏍᏗ,hitting him on the head with a long object (ᎠᏍᏆᎸᏂᎭ)
ᎠᏍᏆᎸᏂᏍᏗ,[For doing unto/For the doing of] hitting  on the head with a long object (ᎠᏍᏆᎸᏂᎭ) Synthetic
ᎠᏍᏆᎸᏂᏍᏙᏗ,Tool for hitting  on the head with a long object (ᎠᏍᏆᎸᏂᎭ) Synthetic
ᎠᏍᏆᏂ,Mexican (ᎠᏍᏆᏂ)
ᎠᏂᏍᏆᏂ,Mexican (ᎠᏍᏆᏂ)
ᎠᏍᏆᏂᎪᏍᎦ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᏥᏍᏆᏂᎪᏍᎦ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᎤᏍᏆᏂᎪᏒᎢ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᎠᏍᏆᏂᎪᏍᎪᎢ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᎠᏍᏆᏂᎪᏍᎩ,One who is amazed (ᎠᏍᏆᏂᎪᏍᎦ) Synthetic
ᎯᏍᏆᏂᎪᎯ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᎠᏍᏆᏂᎪᎯ,Let be amazed (ᎠᏍᏆᏂᎪᏍᎦ) Synthetic
ᎠᏍᏆᏂᎪᎭ,Recently amazed (ᎠᏍᏆᏂᎪᏍᎦ) Synthetic
ᎤᏍᏆᏂᎪᎯᏍᏗ,amazed (ᎠᏍᏆᏂᎪᏍᎦ)
ᎠᏍᏆᏂᎪᎯᏍᏗ,[For doing unto/For the doing of] amazed (ᎠᏍᏆᏂᎪᏍᎦ) Synthetic
ᎠᏍᏆᏂᎪᎯᏍᏙᏗ,Tool for amazed (ᎠᏍᏆᏂᎪᏍᎦ) Synthetic
ᎠᏍᏆᏄᏥᎦ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᏥᏍᏆᏄᏥᎦ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᎤᏍᏆᏄᏨᎢ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᎠᏍᏆᏄᏥᎪᎢ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᎠᏍᏆᏄᏥᎩ,One who is sucking it (ᎠᏍᏆᏄᏥᎦ) Synthetic
ᎯᏍᏆᏄᏣ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᎠᏍᏆᏄᏣ,Recently sucking it (ᎠᏍᏆᏄᏥᎦ) Synthetic
ᎤᏍᏆᏄᏥᏗ,sucking it (ᎠᏍᏆᏄᏥᎦ)
ᎠᏍᏆᏄᏥᏗ,[For doing unto/For the doing of] sucking  (ᎠᏍᏆᏄᏥᎦ) Synthetic
ᎠᏍᏆᏄᏥᏙᏗ,Tool for sucking  (ᎠᏍᏆᏄᏥᎦ) Synthetic
ᎠᏍᏆᏗᎠ,finishing it (ᎠᏍᏆᏗᎠ)
ᏥᏍᏆᏗᎠ,finishing it (ᎠᏍᏆᏗᎠ)
ᎤᏍᏆᏛᎢ,finishing it (ᎠᏍᏆᏗᎠ)
ᎠᏍᏆᏗᏍᎪᎢ,finishing it (ᎠᏍᏆᏗᎠ)
ᎠᏍᏆᏗᏍᎩ,One who is finishing it (ᎠᏍᏆᏗᎠ) Synthetic
ᎯᏍᏆᏓ,finishing it (ᎠᏍᏆᏗᎠ)
ᎠᏍᏆᏓ,Recently finishing it (ᎠᏍᏆᏗᎠ) Synthetic
ᎤᏍᏆᏗᏍᏗ,finishing it (ᎠᏍᏆᏗᎠ)
ᎠᏍᏆᏗᏍᏗ,[For doing unto/For the doing of] finishing  (ᎠᏍᏆᏗᎠ) Synthetic
ᎠᏍᏆᏗᏍᏙᏗ,Tool for finishing  (ᎠᏍᏆᏗᎠ) Synthetic
ᎠᏍᏆᏞᎠ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᏥᏍᏆᏞᎠ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᎤᏍᏆᏞᏒᎢ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᎠᏍᏆᏞᏍᎪᎢ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᎠᏍᏆᏞᏍᎩ,"One who is catching a falling person, object (ᎠᏍᏆᏞᎠ) Synthetic"
ᎯᏍᏆᏝᎩ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᎠᏍᏆᏝᎩ,"Let be catching a falling person, object (ᎠᏍᏆᏞᎠ) Synthetic"
ᎠᏍᏆᏝᎦ,"Recently catching a falling person, object (ᎠᏍᏆᏞᎠ) Synthetic"
ᎤᏍᏆᏞᏍᏗ,"catching a falling person, object (ᎠᏍᏆᏞᎠ)"
ᎠᏍᏆᏞᏍᏗ,"[For doing unto/For the doing of] catching a falling person, object (ᎠᏍᏆᏞᎠ) Synthetic"
ᎠᏍᏆᏞᏍᏙᏗ,"Tool for catching a falling person, object (ᎠᏍᏆᏞᎠ) Synthetic"
ᎠᏍᏉᎭᎸᏂᎭ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᏥᏍᏉᎭᎸᏂᎭ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᎤᏍᏉᎭᎸᏂᎸᎢ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᎠᏍᏉᎭᎸᏂᎰᎢ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᎠᏍᏉᎭᎸᏂᎯ,One who is hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ) Synthetic
ᎯᏍᏉᎭᎸᏂᎦ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᎠᏍᏉᎭᎸᏂᎦ,Recently hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ) Synthetic
ᎤᏍᏉᎭᎸᏂᏍᏗ,hitting him on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ)
ᎠᏍᏉᎭᎸᏂᏍᏗ,[For doing unto/For the doing of] hitting  on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ) Synthetic
ᎠᏍᏉᎭᎸᏂᏍᏙᏗ,Tool for hitting  on the abdomen with a long object (ᎠᏍᏉᎭᎸᏂᎭ) Synthetic
ᎠᏍᏓᎦᏴᎯᎭ,becoming crisp (ᎠᏍᏓᎦᏴᎯᎭ)
ᎤᏍᏓᎦᏴᏢᎢ,becoming crisp (ᎠᏍᏓᎦᏴᎯᎭ)
ᎠᏍᏓᎦᏴᎯᎰᎢ,becoming crisp (ᎠᏍᏓᎦᏴᎯᎭ)
ᎠᏍᏓᎦᏴᎯᎯ,One who is becoming crisp (ᎠᏍᏓᎦᏴᎯᎭ) Synthetic
ᎠᏍᏓᎦᏴᏗᎭ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᏥᏍᏓᎦᏴᏗᎭ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᎤᏍᏓᎦᏴᏔᏅᎢ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᎠᏍᏓᎦᏴᏗᏍᎪᎢ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᎠᏍᏓᎦᏴᏗᏍᎩ,One who is making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ) Synthetic
ᎯᏍᏓᎦᏴᏓ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᎠᏍᏓᎦᏴᏓ,Recently making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ) Synthetic
ᎤᏍᏓᎦᏴᏙᏗ,making it crisp starching it (ᎠᏍᏓᎦᏴᏗᎭ)
ᎠᏍᏓᎦᏴᏙᏗ,[For doing unto/For the doing of] making  crisp starching  (ᎠᏍᏓᎦᏴᏗᎭ) Synthetic
ᎠᏍᏓᎦᏴᏙᏙᏗ,Tool for making  crisp starching  (ᎠᏍᏓᎦᏴᏗᎭ) Synthetic
ᎠᏍᏓᏅᏅᎢ,line (ᎠᏍᏓᏅᏅᎢ)
ᏓᏍᏓᏅᏅᎢ,line (ᎠᏍᏓᏅᏅᎢ)
ᎠᏍᏓᏅᏅᏍᎦ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᏥᏍᏓᏅᏅᏍᎦ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᎤᏍᏓᏅᎿᏅᎢ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᎠᏍᏓᏅᏅᏍᎪᎢ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᎠᏍᏓᏅᏅᏍᎩ,One who is drawing a line (ᎠᏍᏓᏅᏅᏍᎦ) Synthetic
ᎯᏍᏓᏅᏅᎦ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᎠᏍᏓᏅᏅᎦ,Recently drawing a line (ᎠᏍᏓᏅᏅᏍᎦ) Synthetic
ᎤᏍᏓᏅᏅᏗ,drawing a line (ᎠᏍᏓᏅᏅᏍᎦ)
ᎠᏍᏓᏅᏅᏗ,[For doing unto/For the doing of] drawing a line (ᎠᏍᏓᏅᏅᏍᎦ) Synthetic
ᎠᏍᏓᏅᏅᏙᏗ,Tool for drawing a line (ᎠᏍᏓᏅᏅᏍᎦ) Synthetic
ᎠᏍᏓᏩᏕᎦ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᏥᏍᏓᏩᏕᎦ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎤᏍᏓᏩᏛᏒᎢ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎠᏍᏓᏩᏕᎪᎢ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎠᏍᏓᏩᏕᎩ,"One who is following him, it (ᎠᏍᏓᏩᏕᎦ) Synthetic"
ᎯᏍᏓᏩᏚᎦ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎯᏍᏓᏩᏚᎦ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎠᏍᏓᏩᏚᎦ,"Recently following him, it (ᎠᏍᏓᏩᏕᎦ) Synthetic"
ᎤᏍᏓᏩᏛᏍᏗ,"following him, it (ᎠᏍᏓᏩᏕᎦ)"
ᎠᏍᏓᏩᏛᏍᏗ,[For doing unto/For the doing of] following  (ᎠᏍᏓᏩᏕᎦ) Synthetic
ᎠᏍᏓᏩᏛᏍᏙᏗ,Tool for following  (ᎠᏍᏓᏩᏕᎦ) Synthetic
ᎠᏍᏕᎵᎭ,helping him (ᎠᏍᏕᎵᎭ)
ᏥᏍᏕᎵᎭ,helping him (ᎠᏍᏕᎵᎭ)
ᎤᏍᏕᎸᎲᎢ,helping him (ᎠᏍᏕᎵᎭ)
ᎠᏍᏕᎵᏍᎪᎢ,helping him (ᎠᏍᏕᎵᎭ)
ᎠᏍᏕᎵᏍᎩ,One who is helping him (ᎠᏍᏕᎵᎭ) Synthetic
ᎯᏍᏕᎳ,helping him (ᎠᏍᏕᎵᎭ)
ᎠᏍᏕᎳ,Recently helping him (ᎠᏍᏕᎵᎭ) Synthetic
ᎤᎵᏍᏕᎸᏗ,helping him (ᎠᏍᏕᎵᎭ)
ᎠᎵᏍᏕᎸᏗ,[For doing unto/For the doing of] helping  (ᎠᏍᏕᎵᎭ) Synthetic
ᎠᎵᏍᏕᎸᏙᏗ,Tool for helping  (ᎠᏍᏕᎵᎭ) Synthetic
ᎠᏍᏕᏲᎭ,braiding it (ᎠᏍᏕᏲᎭ)
ᏥᏍᏕᏲᎭ,braiding it (ᎠᏍᏕᏲᎭ)
ᎤᏍᏕᏲᎸᎢ,braiding it (ᎠᏍᏕᏲᎭ)
ᎠᏍᏕᏲᎰᎢ,braiding it (ᎠᏍᏕᏲᎭ)
ᎠᏍᏕᏲᎯ,One who is braiding it (ᎠᏍᏕᏲᎭ) Synthetic
ᎯᏍᏕᏯᎦ,braiding it (ᎠᏍᏕᏲᎭ)
ᎠᏍᏕᏯᎦ,Recently braiding it (ᎠᏍᏕᏲᎭ) Synthetic
ᎤᏍᏕᏲᏗ,braiding it (ᎠᏍᏕᏲᎭ)
ᎠᏍᏕᏲᏗ,[For doing unto/For the doing of] braiding  (ᎠᏍᏕᏲᎭ) Synthetic
ᎠᏍᏕᏲᏙᏗ,Tool for braiding  (ᎠᏍᏕᏲᎭ) Synthetic
ᎠᏍᏗᎩᎠ,eating a long object (ᎠᏍᏗᎩᎠ)
ᏥᏍᏗᎩᎠ,eating a long object (ᎠᏍᏗᎩᎠ)
ᎤᏍᏗᎬᎢ,eating a long object (ᎠᏍᏗᎩᎠ)
ᎠᏍᏗᎩᏍᎪᎢ,eating a long object (ᎠᏍᏗᎩᎠ)
ᎠᏍᏗᎩᏍᎩ,One who is eating a long object (ᎠᏍᏗᎩᎠ) Synthetic
ᎯᏍᏗᎦ,eating a long object (ᎠᏍᏗᎩᎠ)
ᎠᏍᏗᎦ,Recently eating a long object (ᎠᏍᏗᎩᎠ) Synthetic
ᎤᏍᏗᎩᏍᏗ,eating a long object (ᎠᏍᏗᎩᎠ)
ᎠᏍᏗᎩᏍᏗ,[For doing unto/For the doing of] eating a long object (ᎠᏍᏗᎩᎠ) Synthetic
ᎠᏍᏗᎩᏍᏙᏗ,Tool for eating a long object (ᎠᏍᏗᎩᎠ) Synthetic
ᎠᏍᏗᎩᏍᏗ,something to eat (long) (ᎠᏍᏗᎩᏍᏗ)
ᏗᏍᏗᎩᏍᏗ,something to eat (long) (ᎠᏍᏗᎩᏍᏗ)
ᎠᏍᏘ,string thread (ᎠᏍᏘ)
ᎠᏍᏙᎠ,crushing it (ᎠᏍᏙᎠ)
ᏥᏍᏙᎠ,crushing it (ᎠᏍᏙᎠ)
ᎤᏍᏙᎥᎢ,crushing it (ᎠᏍᏙᎠ)
ᎠᏍᏙᏍᎪᎢ,crushing it (ᎠᏍᏙᎠ)
ᎠᏍᏙᏍᎩ,One who is crushing it (ᎠᏍᏙᎠ) Synthetic
ᎯᏍᏙᏣ,crushing it (ᎠᏍᏙᎠ)
ᎠᏍᏙᏣ,Recently crushing it (ᎠᏍᏙᎠ) Synthetic
ᎤᏍᏙᏍᏗ,crushing it (ᎠᏍᏙᎠ)
ᎠᏍᏙᏍᏗ,[For doing unto/For the doing of] crushing  (ᎠᏍᏙᎠ) Synthetic
ᎠᏍᏙᏍᏙᏗ,Tool for crushing  (ᎠᏍᏙᎠ) Synthetic
ᎠᏍᏙᏍᎩᎢ,crusher (ᎠᏍᏙᏍᎩᎢ)
ᏗᏍᏙᏍᎩᎢ,crusher (ᎠᏍᏙᏍᎩᎢ)
ᎠᏍᏙᏰᎭ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᏥᏙᏰᎭ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎤᏍᏙᏰᎲᎢ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎠᏍᏙᏰᏍᎪᎢ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎠᏍᏙᏰᏍᎩ,"One who is trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ) Synthetic"
ᎯᏍᏙᏯ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎯᏍᏙᏯ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎠᏍᏙᏯ,"Recently trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ) Synthetic"
ᎤᏍᏙᏴᏗ,"trimming it (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ)"
ᎠᏍᏙᏴᏗ,"[For doing unto/For the doing of] trimming  (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ) Synthetic"
ᎠᏍᏙᏴᏙᏗ,"Tool for trimming  (boy's hair, grass, hedge, but not paper, cloth) (ᎠᏍᏙᏰᎭ) Synthetic"
ᎠᏍᏚᎢᎠ,opening it (ᎠᏍᏚᎢᎠ)
ᏥᏍᏚᎢᎠ,opening it (ᎠᏍᏚᎢᎠ)
ᎤᏍᏚᎢᏒᎢ,opening it (ᎠᏍᏚᎢᎠ)
ᎠᏍᏚᎢᏍᎪᎢ,opening it (ᎠᏍᏚᎢᎠ)
ᎠᏍᏚᎢᏍᎩ,One who is opening it (ᎠᏍᏚᎢᎠ) Synthetic
ᎯᏍᏚᎢ,opening it (ᎠᏍᏚᎢᎠ)
ᎠᏍᏚᎢ,Let be opening it (ᎠᏍᏚᎢᎠ) Synthetic
ᎠᏍᏚᎠ,Recently opening it (ᎠᏍᏚᎢᎠ) Synthetic
ᎤᏍᏚᎢᏍᏗ,opening it (ᎠᏍᏚᎢᎠ)
ᎠᏍᏚᎢᏍᏗ,[For doing unto/For the doing of] opening  (ᎠᏍᏚᎢᎠ) Synthetic
ᎠᏍᏚᎢᏍᏙᏗ,Tool for opening  (ᎠᏍᏚᎢᎠ) Synthetic
ᎠᏍᏚᎲᏍᎦ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᏥᏍᏚᎲᏍᎦ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎤᏍᏚᏅᎢ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎠᏍᏚᎲᏍᎪᎢ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎠᏍᏚᎲᏍᎩ,One who is closing it jailing him (ᎠᏍᏚᎲᏍᎦ) Synthetic
ᎯᏍᏚᎲᎦ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎯᏍᏚᎲᎦ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎠᏍᏚᎲᎦ,Recently closing it jailing him (ᎠᏍᏚᎲᏍᎦ) Synthetic
ᎤᏍᏚᏗ,closing it jailing him (ᎠᏍᏚᎲᏍᎦ)
ᎠᏍᏚᏗ,[For doing unto/For the doing of] closing  jailing  (ᎠᏍᏚᎲᏍᎦ) Synthetic
ᎠᏍᏚᏙᏗ,Tool for closing  jailing  (ᎠᏍᏚᎲᏍᎦ) Synthetic
ᎠᏍᏛᎭᏢᏍᎦ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᏥᏍᏛᎭᏢᏍᎦ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᎤᏍᏛᎭᏝᏅᎢ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᎠᏍᏛᎭᏢᏍᎪᎢ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᎠᏍᏛᎭᏢᏍᎩ,One who is sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ) Synthetic
ᎯᏍᏛᎭᏢᎦ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᎠᏍᏛᎭᏢᎦ,Recently sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ) Synthetic
ᎤᏍᏛᎭᏟᏗ,sandwiching it (ᎠᏍᏛᎭᏢᏍᎦ)
ᎠᏍᏛᎭᏟᏗ,[For doing unto/For the doing of] sandwiching  (ᎠᏍᏛᎭᏢᏍᎦ) Synthetic
ᎠᏍᏛᎭᏟᏙᏗ,Tool for sandwiching  (ᎠᏍᏛᎭᏢᏍᎦ) Synthetic
ᎠᏎᎩ,peculiar (ᎠᏎᎩ)
ᎠᏂᏎᎩ,peculiar (ᎠᏎᎩ)
ᎠᏎᎮᎭ,showing him (ᎠᏎᎮᎭ)
ᏥᏯᏎᎮᎭ,showing him (ᎠᏎᎮᎭ)
ᎤᏎᎮᎸᎢ,showing him (ᎠᏎᎮᎭ)
ᎠᏎᎮᎰᎢ,showing him (ᎠᏎᎮᎭ)
ᎠᏎᎮᎯ,One who is showing him (ᎠᏎᎮᎭ) Synthetic
ᎯᏯᏎᎯᏏ,showing him (ᎠᏎᎮᎭ)
ᎠᏯᏎᎯᏏ,Let be showing him (ᎠᏎᎮᎭ) Synthetic
ᎠᏯᏎᎯᏌ,Recently showing him (ᎠᏎᎮᎭ) Synthetic
ᎤᏎᎮᏗ,showing him (ᎠᏎᎮᎭ)
ᎠᏎᎮᏗ,[For doing unto/For the doing of] showing  (ᎠᏎᎮᎭ) Synthetic
ᎠᏎᎮᏙᏗ,Tool for showing  (ᎠᏎᎮᎭ) Synthetic
ᎠᏎᏃ,"but (ᎠᏎᏃ, ᎠᏎᏅ)"
ᎠᏎᏅ,"but (ᎠᏎᏃ, ᎠᏎᏅ)"
ᎠᏎᏍᏗᎭ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᏥᏯᏎᏍᏗᎭ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎦᏎᏍᏗᎭ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎤᏎᏍᏔᏅᎢ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎠᏎᏍᏗᏍᎪᎢ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎠᏎᏍᏗᏍᎩ,"One who is including him, it (in counting) (ᎠᏎᏍᏗᎭ) Synthetic"
ᎯᏯᏎᏍᏓ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎭᏎᏍᏓ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎠᏯᏎᏍᏓ,"Recently including him, it (in counting) (ᎠᏎᏍᏗᎭ) Synthetic"
ᎤᏎᏍᏙᏗ,"including him, it (in counting) (ᎠᏎᏍᏗᎭ)"
ᎠᏎᏍᏙᏗ,[For doing unto/For the doing of] including  (in counting) (ᎠᏎᏍᏗᎭ) Synthetic
ᎠᏎᏍᏙᏙᏗ,Tool for including  (in counting) (ᎠᏎᏍᏗᎭ) Synthetic
ᎠᏎᏏᎭ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎦᏎᏏᎭ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎤᏎᏒᎲᎢ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎠᏎᏏᏍᎪᎢ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎠᏎᏏᏍᎩ,One who is withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ) Synthetic
ᎭᏎᏌ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎠᏎᏌ,Recently withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ) Synthetic
ᎤᏎᏒᏗ,withdrawing (a motion) withdrawing (his candidacy) pulling it out (a drawer) (ᎠᏎᏏᎭ)
ᎠᏎᏒᏗ,[For doing unto/For the doing of] withdrawing (a motion) withdrawing (his candidacy) pulling  out (a drawer) (ᎠᏎᏏᎭ) Synthetic
ᎠᏎᏒᏙᏗ,Tool for withdrawing (a motion) withdrawing (his candidacy) pulling  out (a drawer) (ᎠᏎᏏᎭ) Synthetic
ᎠᏎᏒᏓ,withdrawn (ᎠᏎᏒᏓ)
ᏗᏎᏒᏓ,withdrawn (ᎠᏎᏒᏓ)
ᎠᏎᏛ,"maybe, perhaps (ᎠᏎᏛ)"
ᎠᏏᏁᎦ,backing up (ᎠᏏᏁᎦ)
ᎦᏏᏁᎦ,backing up (ᎠᏏᏁᎦ)
ᎤᏏᏅᏒᎢ,backing up (ᎠᏏᏁᎦ)
ᎠᏏᏁᎪᎢ,backing up (ᎠᏏᏁᎦ)
ᎠᏏᏁᎩ,One who is backing up (ᎠᏏᏁᎦ) Synthetic
ᎭᏏᏄᎦ,backing up (ᎠᏏᏁᎦ)
ᎠᏏᏄᎦ,Recently backing up (ᎠᏏᏁᎦ) Synthetic
ᎤᏏᏅᏍᏗ,backing up (ᎠᏏᏁᎦ)
ᎠᏏᏅᏍᏗ,[For doing unto/For the doing of] backing up (ᎠᏏᏁᎦ) Synthetic
ᎠᏏᏅᏍᏙᏗ,Tool for backing up (ᎠᏏᏁᎦ) Synthetic
ᎠᏏᏂ,backwards (ᎠᏏᏂ)
ᎠᏏᏔᏗᎠ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᏥᏯᏏᏔᏗᎠ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎦᏏᏔᏗᎠ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎤᏏᏔᏛᎢ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎠᏏᏔᏗᏍᎪᎢ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎠᏏᏔᏗᏍᎩ,"One who is placing his hand on him, it (ᎠᏏᏔᏗᎠ) Synthetic"
ᎯᏯᏏᏔᏓ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎭᏏᏔᏓ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
ᎠᏯᏏᏔᏓ,"Recently placing his hand on him, it (ᎠᏏᏔᏗᎠ) Synthetic"
ᎤᏏᏔᏗᏍᏗ,"placing his hand on him, it (ᎠᏏᏔᏗᎠ)"
